59.3	54.8	58.6	54.5	62.9	41.8	68.3	63.8
53.7	47.9	41.7	20.0	65.5	39.8	4.0	55.3
62.0	61.3	65.1	0	50.0	61.6	0	59.5
67.0	47.9	81.5	43.5	55.8	84.6	55.9	30.3
57.2	56.6	65.6	62.8	47.3	57.8	66.3	48.0
60.3	52.1	52.4	33.3	75.2	48.1	22.5	61.7
65.5	53.6	87.7	100.0	15.4	67.9	50.0	22.6
61.5	59.3	0.0	64.3	67.2	0.0	61.1	63.8
66.7	77.1	67.6	76.5	54.5	82.8	83.5	58.0
69.0	69.2	82.4	50.0	47.4	84.5	71.4	26.7
50.0	57.9	66.7	50.0	48.7	75.0	56.1	57.9
44.2	50.3	14.3	39.3	49.7	6.3	47.1	54.9
69.2	76.9	63.6	72.4	67.1	66.7	83.5	72.7
63.4	61.1	90.0	53.6	66.3	62.2	52.0	67.7
66.8	63.6	75.8	51.3	64.3	61.7	52.4	71.6
64.2	54.0	65.3	0	61.3	52.6	0	58.4
75.4	75.2	42.9	78.2	76.9	57.1	88.6	64.9
84.7	90.4	100.0	50.0	70.4	100.0	16.7	85.2
70.6	63.1	66.7	71.2	70.0	50.0	58.3	75.3
52.5	45.2	35.5	66.7	56.3	29.2	65.9	47.7
61.0	60.0	55.0	69.2	63.8	54.4	78.8	58.4
59.3	71.7	58.8	0	60.0	69.7	0	75.0
56.8	66.8	37.5	55.9	60.3	48.2	61.4	74.8
48.1	45.7	36.0	25.0	76.0	32.5	29.2	80.1
48.9	39.4	50.4	70.6	43.0	44.3	59.6	33.2
63.3	61.6	66.3	56.8	62.3	62.5	64.6	58.4
73.7	60.5	89.5	100.0	62.9	92.1	100.0	47.9
50.2	49.7	38.4	59.3	56.8	42.1	69.5	49.2
53.6	58.2	63.2	50.0	50.0	66.6	61.1	51.6
85.2	51.3	100.0	0	5.0	59.9	0	5.0
66.7	33.3	0	0	66.7	0	0	33.3
77.4	83.4	92.3	86.4	55.6	100.0	84.1	70.6
55.7	54.9	58.0	56.2	52.5	46.7	78.1	50.1
40.0	60.0	40.0	0	0	60.0	0	0
57.0	53.2	45.2	59.1	66.7	44.8	47.0	65.2
63.6	59.1	100.0	100.0	20.0	100.0	75.0	20.0
62.0	57.8	74.6	42.9	60.9	63.5	43.4	58.5
65.3	67.7	11.1	65.7	70.2	11.1	77.4	66.5
68.6	69.2	82.3	57.4	57.8	73.9	55.7	69.0
56.4	56.5	14.3	84.6	54.3	14.3	84.9	54.8
57.0	54.3	96.4	42.4	43.5	54.4	48.7	59.1
48.3	47.8	31.1	47.4	58.2	30.0	38.4	57.0
73.8	75.2	90.9	72.2	68.8	85.5	90.3	65.4
64.0	56.5	83.7	51.7	52.8	66.7	50.8	49.4
53.8	33.0	52.4	50.0	54.7	26.4	48.3	33.3
39.2	25.1	31.9	0	62.1	20.0	0	57.7
64.5	60.6	7.7	65.1	67.6	4.6	72.0	57.3
69.5	65.7	0	76.9	62.8	0	78.4	57.2
62.0	57.3	56.5	63.6	69.4	46.4	77.9	75.3
50.7	38.3	89.5	33.3	36.8	25.8	29.2	47.4
57.7	47.6	72.2	47.6	45.8	50.0	44.2	46.1
55.0	56.5	72.2	35.3	56.0	74.4	35.3	58.0
59.7	44.9	76.4	40.0	37.8	46.0	42.7	40.4
47.1	41.6	56.6	0.0	37.9	45.1	0.0	39.0
60.3	64.0	38.7	60.6	64.3	54.8	66.5	63.7
65.1	54.4	70.4	55.0	59.6	56.1	58.1	51.6
63.9	58.9	67.8	54.1	61.8	58.5	57.1	60.4
58.2	64.1	65.1	45.2	57.8	77.7	47.6	57.3
59.1	49.8	69.8	43.5	51.2	52.1	43.0	49.7
63.0	55.0	66.8	50.0	61.4	77.7	49.7	36.1
50.0	54.1	48.7	0	52.6	52.3	0	57.9
70.4	69.9	61.7	68.8	78.9	61.0	72.4	75.3
59.9	54.1	30.0	56.2	66.3	15.4	67.6	50.1
47.4	42.6	0.0	100.0	57.1	0.0	22.5	52.9
73.3	59.1	85.9	0	26.3	66.0	0	24.6
100.0	100.0	100.0	0	0	100.0	0	0
59.9	54.5	59.5	47.6	64.3	48.3	60.1	60.5
57.1	49.8	43.0	50.0	72.9	41.8	44.9	56.9
58.8	50.9	55.7	0.0	62.3	60.2	0.0	46.5
20.0	20.0	50.0	0	0.0	50.0	0	0.0
34.0	22.2	100.0	0.0	23.3	15.0	0.0	23.8
80.0	87.0	0	57.1	92.3	0	77.1	92.3
72.6	55.6	82.4	0.0	52.4	57.2	0.0	53.3
35.4	22.9	40.0	31.2	35.3	12.8	37.9	30.0
64.9	76.8	100.0	0.0	57.1	100.0	0.0	78.2
68.4	56.2	100.0	87.5	37.0	72.2	100.0	36.7
67.0	58.9	81.2	57.6	69.0	100.0	70.1	42.8
62.6	72.1	100.0	52.4	66.7	100.0	60.5	78.4
33.3	36.1	0	50.0	18.2	0	55.7	18.2
65.8	76.6	0.0	64.3	75.0	0.0	81.0	78.2
77.9	78.5	85.7	73.9	81.8	55.8	88.3	74.4
57.1	57.9	38.2	69.2	62.7	42.2	75.6	59.3
78.2	94.9	75.0	72.2	84.0	85.0	94.4	100.0
65.8	50.0	80.4	50.0	42.9	52.8	12.5	47.1
67.7	64.7	59.8	76.5	68.4	52.3	79.4	67.7
100.0	100.0	100.0	0	0	100.0	0	0
58.0	49.4	53.8	64.0	60.4	41.4	74.3	53.4
49.7	37.4	0.0	57.7	68.1	0.0	46.3	46.2
47.3	37.8	73.7	40.0	28.6	47.7	36.2	25.7
65.5	76.5	100.0	60.0	50.0	96.8	79.5	62.1
65.2	50.5	0	75.0	60.4	0	79.0	43.4
67.6	59.8	72.8	67.9	63.1	72.8	67.3	50.0
66.0	62.4	100.0	71.4	57.9	39.6	81.0	53.8
61.8	58.6	56.4	60.5	68.7	54.7	55.3	65.5
52.2	51.5	25.0	36.4	61.3	3.1	27.7	66.1
59.3	55.9	75.7	59.3	47.6	66.7	58.2	48.2
70.0	37.8	0	80.0	66.7	0	80.0	33.1
75.0	95.0	0	66.7	87.5	0	91.7	100.0
62.6	54.8	70.7	70.7	51.0	55.5	68.9	50.6
50.5	43.9	70.9	33.6	46.2	75.9	28.0	36.6
71.6	61.6	71.9	0.0	75.8	71.9	0.0	57.9
47.5	47.2	53.8	32.0	45.0	52.5	28.8	45.5
41.7	35.3	37.1	0	53.8	31.1	0	49.8
62.2	62.3	58.3	78.6	60.4	47.5	75.0	69.7
63.8	73.6	54.5	70.6	63.2	81.8	77.5	65.4
66.9	57.1	73.2	73.3	47.2	59.9	57.0	49.4
60.3	50.3	68.9	40.5	63.2	47.1	51.7	53.9
100.0	100.0	100.0	0	0	100.0	0	0
51.5	47.6	63.3	37.5	41.7	62.0	43.8	32.6
51.2	45.4	49.1	0	61.9	44.4	0	52.6
66.0	76.6	0.0	64.7	69.0	0.0	80.5	73.7
67.5	69.3	94.4	53.2	60.5	84.3	72.2	56.4
57.9	52.0	0.0	66.7	72.0	0.0	40.0	69.4
79.5	34.7	97.8	0.0	5.0	40.3	0.0	5.0
48.1	59.6	66.7	43.9	51.4	60.0	57.1	62.6
62.7	53.0	63.3	27.3	64.4	57.6	18.6	47.7
62.5	47.9	90.5	0	9.1	60.1	0	9.1
82.9	38.1	98.4	0	35.0	39.1	0	35.0
38.1	30.6	34.8	0.0	45.7	36.0	0.0	31.0
71.6	50.1	81.0	74.2	64.7	60.6	84.9	37.4
70.1	56.9	83.3	45.0	62.7	54.5	50.0	63.0
53.5	46.8	81.8	16.7	33.3	63.4	16.7	25.9
69.4	67.7	71.1	78.9	63.4	72.2	77.4	58.1
63.5	60.6	55.1	71.0	65.5	73.5	80.6	51.1
65.8	70.6	62.5	65.8	66.9	55.6	77.8	70.8
65.5	57.1	97.8	71.4	31.9	76.9	65.1	34.7
70.0	74.8	86.1	63.6	59.5	77.1	72.7	73.8
64.7	61.5	88.9	54.5	57.1	100.0	54.5	47.4
51.2	46.0	50.0	68.8	46.6	47.5	55.3	43.8
50.4	53.0	50.0	58.8	45.6	49.4	66.3	47.7
87.7	80.3	0	80.0	96.3	0	68.2	100.0
54.4	53.9	64.6	46.7	48.6	59.9	48.1	51.4
43.5	41.6	55.6	32.5	52.8	17.8	37.5	49.8
51.8	48.9	60.7	42.2	46.0	55.5	46.3	40.2
35.1	30.9	100.0	35.9	17.4	56.2	39.3	19.6
70.8	70.4	69.0	84.2	64.3	74.7	71.0	63.7
57.2	56.7	62.3	63.9	47.5	60.7	77.8	42.5
71.0	56.9	73.9	0.0	68.2	52.0	0.0	72.7
59.6	57.1	36.1	60.5	84.4	37.2	68.4	77.3
53.8	49.6	38.5	51.7	59.2	34.1	56.9	51.2
61.3	54.5	0.0	63.0	65.9	0.0	74.1	50.3
84.6	84.6	100.0	100.0	60.0	100.0	100.0	60.0
48.6	47.7	55.0	0.0	46.7	62.0	0.0	35.0
57.9	52.7	55.9	81.8	56.8	50.9	35.7	57.8
60.6	60.6	96.3	20.0	63.2	96.5	26.7	56.1
64.5	64.7	23.8	66.7	70.2	20.8	75.4	65.4
71.2	77.8	0.0	81.8	67.6	0.0	87.6	75.3
61.8	60.2	58.4	80.0	62.4	52.6	80.2	69.3
53.7	43.7	48.4	50.0	57.0	37.4	46.9	43.2
48.7	48.3	92.3	42.0	48.4	85.7	46.2	44.8
69.5	78.8	66.0	88.5	59.4	83.6	89.3	63.3
78.5	86.1	100.0	84.6	61.3	100.0	71.0	83.0
64.8	67.6	60.7	71.8	66.7	68.5	71.5	65.0
65.5	65.9	46.7	69.6	81.2	46.6	87.0	77.3
41.7	33.5	0.0	0.0	55.6	0.0	0.0	40.2
65.2	31.2	0	66.7	64.9	0	68.9	29.2
58.3	63.4	10.0	71.1	58.3	12.0	69.2	68.2
49.4	50.4	94.4	36.1	37.9	82.9	36.8	47.1
41.9	25.2	90.9	14.3	34.1	81.8	14.3	19.4
58.1	52.9	59.3	72.2	51.0	51.8	78.5	47.6
54.0	53.8	69.8	64.3	34.5	63.3	70.9	39.6
51.6	45.0	0	44.4	56.8	0	56.5	39.8
44.1	39.0	66.7	48.3	39.7	75.0	33.8	44.4
64.3	64.9	25.7	69.5	68.8	26.9	66.6	72.4
74.6	74.5	0.0	72.1	92.7	0.0	76.4	82.9
37.7	35.4	0.0	29.4	48.8	0.0	32.4	44.0
61.2	71.9	0	47.9	78.4	0	64.6	81.4
41.5	34.9	33.3	32.7	55.6	15.0	32.4	41.2
55.6	59.1	59.6	0.0	53.1	61.6	0.0	58.6
45.2	53.3	0.0	62.5	36.4	0.0	77.2	37.9
62.4	68.5	0.0	71.2	58.3	0.0	73.1	67.3
71.4	70.9	73.7	69.6	71.4	58.9	85.7	69.0
58.7	53.6	59.8	10.0	69.2	52.6	6.2	66.6
56.3	33.3	0	71.4	54.7	0	22.3	33.8
57.4	53.5	88.5	31.0	56.4	100.0	28.3	45.8
67.3	75.3	57.1	62.9	71.6	85.7	68.7	79.3
61.2	67.2	60.0	33.3	75.0	70.2	37.5	70.0
65.1	61.9	70.1	33.3	67.2	73.0	27.9	59.8
52.2	59.5	56.2	52.0	48.6	63.6	64.0	52.4
67.7	58.7	75.3	62.5	62.5	55.8	74.8	55.1
56.2	46.0	0	50.0	62.5	0	49.1	43.5
74.1	75.7	90.5	64.9	74.0	100.0	72.6	69.2
63.0	71.1	0	42.9	70.0	0	28.6	86.0
47.8	50.0	26.7	43.4	55.7	22.0	56.1	51.1
65.0	55.5	12.5	65.1	71.2	12.5	44.1	78.4
56.5	56.5	88.5	38.9	27.8	70.7	55.6	25.2
35.7	50.0	35.7	0	0	50.0	0	0
60.2	57.1	0.0	54.0	72.8	0.0	58.6	59.7
66.5	75.2	76.4	69.7	58.7	77.8	75.5	73.2
60.3	57.3	50.5	74.1	71.2	55.9	78.4	52.4
66.0	59.0	70.1	0	57.6	56.2	0	67.1
59.1	50.2	57.3	44.0	63.6	47.2	27.1	57.0
68.0	66.1	78.6	64.1	60.0	80.6	79.9	48.1
66.0	72.5	78.6	58.0	64.0	89.1	75.4	60.7
53.6	57.4	45.5	50.0	57.9	43.2	52.7	63.7
65.2	60.6	59.0	74.0	70.9	56.9	87.7	55.9
62.0	59.4	60.0	100.0	56.2	68.6	57.1	50.9
58.3	52.1	29.6	73.0	70.0	26.9	80.3	61.9
63.5	73.6	100.0	63.2	54.7	95.4	74.1	67.9
67.4	62.7	0	64.3	70.0	0	66.8	59.6
53.8	41.4	0	53.4	54.5	0	39.7	44.9
60.0	66.1	0	64.3	55.3	0	66.9	65.2
58.3	59.1	89.5	36.4	52.6	85.0	40.9	54.4
64.8	67.6	66.7	52.0	72.5	74.4	56.3	69.7
61.1	53.0	93.5	30.0	42.9	57.0	40.0	54.0
60.3	58.4	51.9	72.2	65.3	51.4	68.9	64.2
61.1	56.5	69.3	59.3	57.1	54.7	62.9	53.0
55.4	49.8	50.0	56.1	58.4	33.1	71.9	46.9
67.0	60.2	69.2	0	62.1	56.6	0	72.4
54.9	57.1	44.4	64.7	59.3	44.4	72.5	59.5
65.0	58.0	82.7	43.6	41.9	78.9	51.0	32.4
63.1	63.4	75.6	53.2	55.3	75.0	63.3	53.1
63.9	58.5	63.0	84.8	59.5	68.7	88.9	45.2
68.8	46.9	75.2	38.1	64.1	45.7	30.6	56.9
74.0	37.7	90.0	0	10.0	44.2	0	5.0
59.8	55.2	45.2	53.1	70.6	34.0	51.9	62.9
53.5	48.6	52.2	57.1	52.1	56.5	64.8	40.3
65.1	71.4	95.5	41.4	65.6	97.1	55.2	68.4
66.7	70.0	60.0	0.0	90.0	68.0	0.0	82.0
49.4	50.8	33.3	48.7	52.7	28.9	52.9	54.0
52.5	52.7	52.5	50.0	53.3	51.9	50.4	54.1
65.9	64.3	89.3	78.6	46.5	85.9	78.3	49.7
57.9	53.6	76.3	66.7	44.2	75.5	66.1	41.3
54.4	53.4	73.8	38.2	47.4	63.6	50.0	45.2
42.7	35.1	20.0	31.7	68.6	25.8	37.9	36.8
63.0	50.1	71.2	68.4	48.3	53.2	62.1	41.7
53.1	55.7	67.9	56.5	42.6	64.7	62.5	45.2
66.7	63.1	91.2	50.0	45.8	79.4	55.0	46.9
67.5	67.4	26.3	73.4	72.9	36.8	88.6	54.8
66.7	65.4	85.5	56.7	54.4	87.3	52.7	54.9
62.5	60.3	62.6	71.4	59.1	71.6	66.9	45.9
57.4	53.9	53.5	65.8	57.5	44.9	62.7	56.1
59.3	46.3	64.3	43.8	61.9	46.4	48.8	45.7
77.8	49.6	84.5	0	52.6	48.4	0	55.6
59.1	47.6	63.4	52.9	60.8	49.9	52.8	44.4
54.7	57.0	85.7	50.8	55.1	37.5	53.8	61.5
71.2	79.6	0.0	71.4	81.5	0.0	85.7	86.7
51.7	45.9	0.0	51.9	57.6	0.0	46.2	49.8
50.9	46.8	70.0	50.0	45.2	60.0	57.9	40.0
84.5	55.1	94.2	0	0.0	59.6	0	0.0
66.0	64.4	75.3	57.7	54.9	65.9	65.9	60.4
70.5	63.7	85.7	62.0	78.9	70.0	58.2	71.0
52.6	40.1	54.8	100.0	43.5	40.3	7.7	40.0
73.9	66.4	82.6	0.0	50.0	73.8	0.0	38.9
52.7	42.3	26.7	55.7	62.7	20.2	41.5	58.5
53.6	42.2	100.0	0	7.1	77.3	0	7.1
59.8	62.2	63.6	66.7	51.6	61.7	66.6	60.7
100.0	100.0	100.0	0	0	100.0	0	0
64.0	60.3	82.4	48.6	67.8	52.4	57.4	63.7
61.3	57.1	100.0	68.3	54.8	40.0	68.7	51.5
58.2	50.4	91.4	44.4	35.3	78.6	50.0	32.4
63.3	64.5	71.9	60.4	55.8	73.6	58.6	58.1
61.9	61.0	71.4	68.2	48.9	76.9	72.3	41.1
68.3	60.9	80.0	69.2	61.1	80.0	78.5	45.5
57.7	44.8	52.7	59.5	60.1	42.1	73.0	41.1
73.5	78.8	79.3	81.2	61.5	87.9	84.6	63.0
53.4	65.1	52.4	53.6	53.4	66.7	67.2	62.0
55.4	54.2	55.0	56.5	54.5	52.1	57.9	51.0
55.6	59.7	30.9	66.7	71.7	38.4	80.1	66.6
64.8	69.6	68.8	76.9	54.2	72.3	76.4	62.7
67.5	73.1	0.0	80.0	92.0	0.0	85.0	100.0
60.9	62.4	76.6	40.5	55.4	83.5	46.1	53.6
64.8	53.6	60.3	0	72.9	65.0	0	42.1
60.1	54.3	53.5	62.9	64.5	59.9	59.4	47.8
71.8	75.8	90.6	71.4	53.1	86.9	43.6	71.9
68.9	55.3	65.4	72.2	70.8	59.4	68.8	50.7
53.1	46.8	100.0	21.6	43.8	78.3	27.0	37.5
56.9	66.2	40.0	85.7	52.9	56.2	75.0	70.6
67.4	78.6	0	72.7	61.9	0	86.7	70.0
69.6	61.5	73.3	55.6	75.6	65.8	60.7	58.7
80.0	78.8	94.4	100.0	50.0	100.0	51.4	58.3
60.5	60.1	91.1	48.6	50.9	67.6	60.0	52.6
73.0	65.9	87.1	61.1	59.8	77.5	61.3	54.0
60.7	68.4	90.0	45.7	75.0	100.0	64.9	63.0
69.1	70.5	83.3	45.5	63.0	65.6	63.6	81.9
62.5	69.7	64.3	50.0	71.4	83.3	66.7	61.1
67.8	62.1	75.4	0.0	60.0	79.7	0.0	48.6
60.8	70.1	0	47.4	68.8	0	52.6	80.4
58.0	49.4	71.2	54.5	48.7	49.2	53.0	48.7
38.7	38.9	33.3	40.5	41.0	31.8	40.8	44.6
61.6	58.2	68.8	0	51.5	70.3	0	45.8
62.5	68.1	5.9	65.3	65.2	3.9	68.0	73.8
71.4	64.5	84.1	59.3	65.5	55.8	76.3	69.7
78.8	86.7	0	100.0	72.0	0	82.5	88.0
47.0	48.2	40.0	43.3	53.8	50.0	42.7	53.8
64.3	83.3	0	57.1	71.4	0	85.7	81.0
56.1	62.9	70.0	45.0	59.3	70.0	50.0	69.8
75.8	56.6	87.7	0	51.3	59.5	0	50.0
48.5	50.6	50.0	37.5	48.8	46.2	25.4	62.3
87.7	93.0	100.0	0	53.3	100.0	0	73.3
68.4	65.8	71.4	67.9	67.0	93.9	60.6	56.8
68.4	53.3	77.3	0	48.3	61.2	0	36.4
